type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-08 09:51:39,37.74691313,112.71512783,2.00,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:51:40,37.74691313,112.71512783,1.50,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:51:41,37.74691313,112.71512783,1.50,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:51:42,37.74691313,112.71512783,1.50,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:51:43,37.74691313,112.71512783,1.50,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:51:44,37.74691313,112.71512783,1.50,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:51:45,37.74691313,112.71512783,2.00,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:51:46,37.74691313,112.71512783,2.00,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:51:47,37.74691313,112.71512783,1.50,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:51:48,37.74691313,112.71512783,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:51:49,37.74691313,112.71512783,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:51:50,37.74691313,112.71512783,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:51:51,37.74691313,112.71512783,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:51:52,37.74691313,112.71512783,2.00,797.950,-17.950,0.000,,31,42,,
T,2023-05-08 09:51:53,37.74691313,112.71512783,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:51:54,37.74691313,112.71512783,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:51:55,37.74691313,112.71512783,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:51:56,37.74691220,112.71512414,2.00,797.950,-17.950,0.450,0,31,43,,
T,2023-05-08 09:51:57,37.74691090,112.71512121,2.00,797.950,-17.950,0.040,0,30,43,,
T,2023-05-08 09:51:58,37.74691359,112.71511995,2.00,797.950,-17.950,0.140,0,30,41,,
T,2023-05-08 09:51:59,37.74691300,112.71511023,2.00,798.950,-17.950,0.530,0,30,43,,
T,2023-05-08 09:52:00,37.74691187,112.71510696,2.00,798.950,-17.950,0.080,0,32,43,,
T,2023-05-08 09:52:01,37.74691208,112.71510671,2.00,798.950,-17.950,0.000,,31,42,,
T,2023-05-08 09:52:02,37.74691057,112.71510797,2.00,798.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:03,37.74691057,112.71510797,2.00,798.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:04,37.74691057,112.71510797,2.00,798.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:05,37.74691057,112.71510797,2.00,798.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:06,37.74691057,112.71510797,2.00,798.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:07,37.74691078,112.71510713,2.00,798.950,-17.950,0.550,0,31,43,,
T,2023-05-08 09:52:08,37.74690994,112.71510327,2.00,798.950,-17.950,0.320,0,31,43,,
T,2023-05-08 09:52:09,37.74691036,112.71510637,2.00,798.950,-17.950,0.460,0,31,43,,
T,2023-05-08 09:52:10,37.74691287,112.71511149,2.00,798.950,-17.950,0.500,0,30,42,,
T,2023-05-08 09:52:11,37.74691354,112.71511291,2.00,798.950,-17.950,0.020,0,30,43,,
T,2023-05-08 09:52:12,37.74691334,112.71511325,2.00,798.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:13,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:14,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:15,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:16,37.74691321,112.71511710,1.50,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:17,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:18,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,30,43,,
T,2023-05-08 09:52:19,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:20,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:21,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,30,43,,
T,2023-05-08 09:52:22,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:23,37.74691321,112.71511710,1.50,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:24,37.74691321,112.71511710,1.50,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:25,37.74691321,112.71511710,1.50,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:52:26,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:27,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:28,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:29,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:52:30,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:52:31,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:32,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:33,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:34,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:35,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,30,43,,
T,2023-05-08 09:52:36,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:52:37,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:52:38,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:39,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:40,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:41,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,30,43,,
T,2023-05-08 09:52:42,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:43,37.74691321,112.71511710,1.50,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:52:44,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:45,37.74691321,112.71511710,1.50,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:46,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:47,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:48,37.74691321,112.71511710,1.50,797.950,-17.950,0.000,,32,43,,
T,2023-05-08 09:52:49,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:50,37.74691321,112.71511710,2.00,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:51,37.74691321,112.71511710,1.50,797.950,-17.950,0.000,,31,43,,
T,2023-05-08 09:52:52,37.74690265,112.71510947,1.50,799.950,-17.950,0.560,0,32,43,,
T,2023-05-08 09:52:53,37.74689712,112.71511132,1.50,799.950,-17.950,0.260,0,32,43,,
T,2023-05-08 09:52:54,37.74689205,112.71511258,2.00,799.950,-17.950,0.520,0,31,43,,
T,2023-05-08 09:52:55,37.74688811,112.71511040,1.50,799.950,-17.950,0.490,0,32,43,,
T,2023-05-08 09:52:56,37.74688056,112.71511191,1.50,800.950,-17.950,1.220,0,32,43,,
T,2023-05-08 09:52:57,37.74687235,112.71511710,2.00,800.950,-17.950,0.720,170,31,43,,
T,2023-05-08 09:52:58,37.74686686,112.71512037,2.00,800.950,-17.950,0.520,171,31,43,,
T,2023-05-08 09:52:59,37.74685936,112.71512171,2.00,800.950,-17.950,1.090,178,31,43,,
T,2023-05-08 09:53:00,37.74684871,112.71512263,2.00,800.950,-17.950,0.790,189,31,43,,
T,2023-05-08 09:53:01,37.74684247,112.71511677,2.00,800.950,-17.950,0.540,191,31,43,,
T,2023-05-08 09:53:02,37.74683341,112.71511358,2.00,800.950,-17.950,0.990,182,31,43,,
T,2023-05-08 09:53:03,37.74682298,112.71511534,2.00,800.950,-17.950,1.230,181,31,43,,
T,2023-05-08 09:53:04,37.74681250,112.71511459,2.00,799.950,-17.950,0.720,170,32,43,,
T,2023-05-08 09:53:05,37.74680236,112.71511928,2.00,800.950,-17.950,0.950,175,32,43,,
T,2023-05-08 09:53:06,37.74679109,112.71511777,2.00,800.950,-17.950,1.150,188,31,43,,
T,2023-05-08 09:53:07,37.74677998,112.71511677,2.00,801.950,-17.950,1.090,186,32,43,,
T,2023-05-08 09:53:08,37.74677047,112.71511593,2.00,801.950,-17.950,0.790,173,32,43,,
T,2023-05-08 09:53:09,37.74675911,112.71511685,2.00,801.950,-17.950,1.270,183,32,43,,
T,2023-05-08 09:53:10,37.74674662,112.71511375,2.00,801.950,-17.950,1.030,181,32,43,,
T,2023-05-08 09:53:11,37.74673677,112.71510956,2.00,802.950,-17.950,1.050,182,32,43,,
T,2023-05-08 09:53:12,37.74672742,112.71510637,2.00,802.950,-17.950,0.980,186,32,43,,
T,2023-05-08 09:53:13,37.74671892,112.71510352,2.00,803.950,-17.950,0.980,180,32,43,,
T,2023-05-08 09:53:14,37.74671200,112.71510067,2.00,803.950,-17.950,0.840,182,32,43,,
T,2023-05-08 09:53:15,37.74670421,112.71509690,2.00,803.950,-17.950,0.930,184,32,43,,
T,2023-05-08 09:53:16,37.74669562,112.71509204,2.00,803.950,-17.950,0.980,181,32,43,,
T,2023-05-08 09:53:17,37.74668476,112.71509321,2.00,804.950,-17.950,0.840,191,32,43,,
T,2023-05-08 09:53:18,37.74667617,112.71509296,2.00,804.950,-17.950,0.880,180,32,43,,
T,2023-05-08 09:53:19,37.74666976,112.71509732,2.00,804.950,-17.950,0.700,183,31,43,,
T,2023-05-08 09:53:20,37.74666355,112.71509682,2.00,804.950,-17.950,0.540,186,31,43,,
T,2023-05-08 09:53:21,37.74665308,112.71509690,2.00,804.950,-17.950,1.320,182,30,43,,
T,2023-05-08 09:53:22,37.74664289,112.71509615,2.00,804.950,-17.950,1.080,173,32,43,,
T,2023-05-08 09:53:23,37.74663430,112.71509632,2.00,804.950,-17.950,1.290,166,31,43,,
T,2023-05-08 09:53:24,37.74662240,112.71510051,2.00,804.950,-17.950,0.940,179,32,43,,
T,2023-05-08 09:53:25,37.74661515,112.71509958,2.00,804.950,-17.950,0.880,194,32,43,,
T,2023-05-08 09:53:26,37.74661087,112.71509481,1.50,804.951,-17.951,0.850,203,32,43,,
T,2023-05-08 09:53:27,37.74660207,112.71508818,2.00,805.951,-17.951,0.870,205,32,43,,
T,2023-05-08 09:53:28,37.74659357,112.71508005,1.50,804.951,-17.951,1.260,227,32,43,,
T,2023-05-08 09:53:29,37.74658724,112.71506648,1.50,805.951,-17.951,1.330,243,32,43,,
T,2023-05-08 09:53:30,37.74658330,112.71505533,2.00,805.951,-17.951,0.660,263,32,43,,
T,2023-05-08 09:53:31,37.74658208,112.71504653,2.00,805.951,-17.951,0.500,268,31,42,,
T,2023-05-08 09:53:32,37.74657990,112.71503530,2.00,805.951,-17.951,1.340,263,32,43,,
T,2023-05-08 09:53:33,37.74657848,112.71502138,2.00,805.951,-17.951,1.090,278,32,43,,
T,2023-05-08 09:53:34,37.74657982,112.71501057,2.00,805.951,-17.951,0.830,288,32,43,,
T,2023-05-08 09:53:35,37.74657844,112.71499892,2.00,805.951,-17.951,0.830,269,32,43,,
T,2023-05-08 09:53:36,37.74657659,112.71498919,2.00,805.951,-17.951,1.130,256,31,43,,
T,2023-05-08 09:53:37,37.74657404,112.71497427,2.00,805.951,-17.951,1.080,262,32,43,,
T,2023-05-08 09:53:38,37.74657349,112.71496380,2.00,805.951,-17.951,0.990,283,31,43,,
T,2023-05-08 09:53:39,37.74657274,112.71495550,2.00,805.951,-17.951,0.680,275,32,43,,
T,2023-05-08 09:53:40,37.74657454,112.71494745,2.00,805.951,-17.951,0.820,278,32,43,,
T,2023-05-08 09:53:41,37.74657525,112.71493698,2.00,805.951,-17.951,1.380,262,32,43,,
T,2023-05-08 09:53:42,37.74657630,112.71492139,2.00,804.951,-17.951,1.210,264,32,43,,
T,2023-05-08 09:53:43,37.74657391,112.71491216,2.00,805.951,-17.951,0.700,261,32,43,,
T,2023-05-08 09:53:44,37.74657278,112.71490278,2.00,805.951,-17.951,0.830,266,32,43,,
T,2023-05-08 09:53:45,37.74657173,112.71489381,1.50,805.951,-17.951,0.790,265,32,43,,
T,2023-05-08 09:53:46,37.74657052,112.71488350,2.00,805.951,-17.951,1.130,269,32,43,,
T,2023-05-08 09:53:47,37.74656834,112.71487336,2.00,805.951,-17.951,0.820,260,32,43,,
T,2023-05-08 09:53:48,37.74657148,112.71486271,2.00,804.951,-17.951,0.940,261,32,43,,
T,2023-05-08 09:53:49,37.74657064,112.71485014,1.50,805.951,-17.951,1.180,264,31,43,,
T,2023-05-08 09:53:50,37.74657014,112.71483748,2.00,805.952,-17.952,1.400,271,32,42,,
T,2023-05-08 09:53:51,37.74656980,112.71482684,2.00,805.952,-17.952,0.690,282,32,43,,
T,2023-05-08 09:53:52,37.74657161,112.71481896,2.00,805.952,-17.952,0.820,273,32,43,,
T,2023-05-08 09:53:53,37.74657487,112.71480622,2.00,805.952,-17.952,1.170,281,31,43,,
T,2023-05-08 09:53:54,37.74657668,112.71479364,2.00,805.952,-17.952,1.080,276,32,43,,
T,2023-05-08 09:53:55,37.74657517,112.71478074,2.00,805.952,-17.952,1.070,284,32,43,,
T,2023-05-08 09:53:56,37.74658439,112.71477328,2.00,805.952,-17.952,1.450,333,32,43,,
T,2023-05-08 09:53:57,37.74659545,112.71477034,1.50,805.952,-17.952,0.900,340,32,42,,
T,2023-05-08 09:53:58,37.74660174,112.71476372,1.50,805.952,-17.952,0.750,341,32,43,,
T,2023-05-08 09:53:59,37.74660895,112.71476280,1.50,805.952,-17.952,0.930,351,32,43,,
T,2023-05-08 09:54:00,37.74661750,112.71475936,2.00,805.952,-17.952,1.170,4,31,43,,
T,2023-05-08 09:54:01,37.74662630,112.71475961,2.00,805.952,-17.952,0.770,17,31,43,,
T,2023-05-08 09:54:02,37.74663359,112.71476213,2.00,805.952,-17.952,0.910,9,32,43,,
T,2023-05-08 09:54:03,37.74664340,112.71476062,2.00,804.952,-17.952,1.220,6,31,43,,
T,2023-05-08 09:54:04,37.74665366,112.71476104,2.00,804.952,-17.952,1.020,4,31,43,,
T,2023-05-08 09:54:05,37.74666402,112.71476339,2.00,804.952,-17.952,1.070,9,30,43,,
T,2023-05-08 09:54:06,37.74667122,112.71476749,2.00,804.952,-17.952,0.550,14,30,43,,
T,2023-05-08 09:54:07,37.74667898,112.71477018,2.00,804.952,-17.952,0.720,12,28,43,,
T,2023-05-08 09:54:08,37.74668568,112.71476900,2.00,804.952,-17.952,0.860,357,31,43,,
T,2023-05-08 09:54:09,37.74669013,112.71476875,2.00,804.952,-17.952,0.760,356,32,43,,
T,2023-05-08 09:54:10,37.74669905,112.71476489,2.00,804.952,-17.952,1.050,353,27,43,,
T,2023-05-08 09:54:11,37.74670563,112.71476498,2.00,804.952,-17.952,0.850,355,30,43,,
T,2023-05-08 09:54:12,37.74671372,112.71476171,2.00,804.952,-17.952,0.930,354,29,43,,
T,2023-05-08 09:54:13,37.74672147,112.71476070,2.00,804.952,-17.952,0.940,353,31,43,,
T,2023-05-08 09:54:14,37.74672856,112.71475618,2.00,804.952,-17.952,0.840,350,32,43,,
T,2023-05-08 09:54:15,37.74673631,112.71475308,2.00,804.952,-17.952,0.970,358,32,43,,
T,2023-05-08 09:54:16,37.74674473,112.71474998,2.00,804.952,-17.952,0.990,355,32,43,,
T,2023-05-08 09:54:17,37.74675094,112.71474838,2.00,804.952,-17.952,0.800,352,32,43,,
T,2023-05-08 09:54:18,37.74675861,112.71474771,2.00,804.952,-17.952,0.980,358,32,43,,
T,2023-05-08 09:54:19,37.74676938,112.71474654,2.00,804.952,-17.952,1.220,357,32,43,,
T,2023-05-08 09:54:20,37.74677524,112.71474293,2.00,804.952,-17.952,0.720,344,31,43,,
T,2023-05-08 09:54:21,37.74678371,112.71474126,2.00,803.952,-17.952,1.140,352,30,43,,
T,2023-05-08 09:54:22,37.74679440,112.71473950,2.00,804.952,-17.952,1.300,352,32,43,,
T,2023-05-08 09:54:23,37.74680085,112.71473556,2.00,804.952,-17.952,0.530,355,32,43,,
T,2023-05-08 09:54:24,37.74680785,112.71473883,2.00,804.952,-17.952,0.910,351,22,43,,
T,2023-05-08 09:54:25,37.74681837,112.71474151,2.00,804.952,-17.952,1.190,358,32,43,,
T,2023-05-08 09:54:26,37.74682926,112.71473782,2.00,804.952,-17.952,0.960,357,26,43,,
T,2023-05-08 09:54:27,37.74683840,112.71473422,2.00,805.952,-17.952,0.950,355,29,43,,
T,2023-05-08 09:54:28,37.74684678,112.71473204,2.00,805.952,-17.952,0.990,346,29,43,,
T,2023-05-08 09:54:29,37.74685869,112.71472994,2.00,805.952,-17.952,1.510,5,32,43,,
T,2023-05-08 09:54:30,37.74686795,112.71472860,2.00,805.952,-17.952,0.660,12,32,43,,
T,2023-05-08 09:54:31,37.74687465,112.71472743,2.00,806.952,-17.952,0.960,8,32,43,,
T,2023-05-08 09:54:32,37.74688174,112.71473053,2.00,806.952,-17.952,0.790,2,31,43,,
T,2023-05-08 09:54:33,37.74688848,112.71473757,2.50,806.952,-17.952,0.910,4,17,43,,
T,2023-05-08 09:54:34,37.74689565,112.71473807,2.00,806.952,-17.952,0.730,6,30,43,,
T,2023-05-08 09:54:35,37.74690344,112.71474017,2.00,806.952,-17.952,1.160,5,31,43,,
T,2023-05-08 09:54:36,37.74691434,112.71474218,2.00,805.952,-17.952,1.190,359,31,43,,
T,2023-05-08 09:54:37,37.74692599,112.71474092,2.00,806.952,-17.952,1.160,3,30,43,,
T,2023-05-08 09:54:38,37.74693312,112.71474159,2.00,806.952,-17.952,0.890,346,29,43,,
T,2023-05-08 09:54:39,37.74693869,112.71473975,2.00,806.952,-17.952,0.730,340,32,43,,
T,2023-05-08 09:54:40,37.74694745,112.71473690,2.00,806.952,-17.952,1.190,353,32,43,,
T,2023-05-08 09:54:41,37.74695856,112.71473128,2.00,806.952,-17.952,1.110,348,27,43,,
T,2023-05-08 09:54:42,37.74696706,112.71472424,2.00,807.952,-17.952,1.010,337,32,43,,
T,2023-05-08 09:54:43,37.74697348,112.71472349,2.00,807.952,-17.952,1.050,352,32,43,,
T,2023-05-08 09:54:44,37.74697934,112.71472366,2.50,807.952,-17.952,0.870,347,32,43,,
T,2023-05-08 09:54:45,37.74698538,112.71472181,2.00,807.952,-17.952,1.000,357,32,43,,
T,2023-05-08 09:54:46,37.74699477,112.71472625,2.50,807.952,-17.952,0.990,4,24,42,,
T,2023-05-08 09:54:47,37.74700428,112.71472491,2.00,807.952,-17.952,0.720,4,32,42,,
T,2023-05-08 09:54:48,37.74701191,112.71473472,2.00,807.952,-17.952,1.070,18,26,42,,
T,2023-05-08 09:54:49,37.74702238,112.71473598,2.50,807.952,-17.952,1.000,34,31,42,,
T,2023-05-08 09:54:50,37.74703512,112.71473707,2.00,807.952,-17.952,1.070,42,32,42,,
T,2023-05-08 09:54:51,37.74704279,112.71474402,2.50,807.952,-17.952,0.980,57,32,42,,
T,2023-05-08 09:54:52,37.74704866,112.71475425,2.00,807.952,-17.952,0.700,60,32,43,,
T,2023-05-08 09:54:53,37.74705637,112.71476221,2.00,807.952,-17.952,1.050,58,32,43,,
T,2023-05-08 09:54:54,37.74706341,112.71477085,2.00,807.952,-17.952,0.970,57,32,43,,
T,2023-05-08 09:54:55,37.74706794,112.71478032,2.00,808.952,-17.952,0.920,66,32,43,,
T,2023-05-08 09:54:56,37.74707133,112.71479482,2.00,808.952,-17.952,1.110,78,32,43,,
T,2023-05-08 09:54:57,37.74707431,112.71480647,2.00,808.952,-17.952,0.780,78,31,43,,
T,2023-05-08 09:54:58,37.74707884,112.71481468,2.00,807.952,-17.952,0.860,71,30,43,,
T,2023-05-08 09:54:59,37.74708449,112.71482684,2.00,807.951,-17.951,1.040,78,31,43,,
T,2023-05-08 09:55:00,37.74708642,112.71483765,2.00,807.951,-17.951,0.870,78,31,43,,
T,2023-05-08 09:55:01,37.74708948,112.71485064,2.00,807.951,-17.951,1.000,77,32,42,,
T,2023-05-08 09:55:02,37.74709426,112.71486472,2.00,806.951,-17.951,1.490,82,32,43,,
T,2023-05-08 09:55:03,37.74709598,112.71487973,2.00,806.951,-17.951,1.110,83,31,43,,
T,2023-05-08 09:55:04,37.74709816,112.71489163,2.00,807.951,-17.951,0.960,86,31,43,,
T,2023-05-08 09:55:05,37.74709887,112.71490999,2.00,806.951,-17.951,1.110,79,32,43,,
T,2023-05-08 09:55:06,37.74710092,112.71492206,2.00,806.951,-17.951,1.110,84,32,43,,
T,2023-05-08 09:55:07,37.74710583,112.71493304,2.00,806.951,-17.951,1.050,80,32,43,,
T,2023-05-08 09:55:08,37.74710842,112.71494578,2.00,806.951,-17.951,1.280,88,31,43,,
T,2023-05-08 09:55:09,37.74711035,112.71495609,2.00,806.951,-17.951,1.020,85,30,43,,
T,2023-05-08 09:55:10,37.74710909,112.71496933,2.00,806.951,-17.951,0.760,90,30,43,,
T,2023-05-08 09:55:11,37.74710788,112.71498425,2.00,806.951,-17.951,1.190,95,30,43,,
T,2023-05-08 09:55:12,37.74710474,112.71500085,2.00,806.951,-17.951,1.140,98,32,43,,
T,2023-05-08 09:55:13,37.74710235,112.71501384,2.00,806.951,-17.951,0.510,102,32,43,,
T,2023-05-08 09:55:14,37.74709971,112.71502314,2.00,806.951,-17.951,0.830,103,30,43,,
T,2023-05-08 09:55:15,37.74709845,112.71503186,2.00,806.951,-17.951,1.000,113,31,43,,
T,2023-05-08 09:55:16,37.74709036,112.71503923,2.00,806.951,-17.951,0.790,132,32,43,,
T,2023-05-08 09:55:17,37.74708370,112.71504678,2.00,806.951,-17.951,1.130,134,32,43,,
T,2023-05-08 09:55:18,37.74707586,112.71505499,2.00,806.951,-17.951,0.870,133,31,43,,
T,2023-05-08 09:55:19,37.74707255,112.71506170,2.50,806.951,-17.951,1.000,143,29,43,,
T,2023-05-08 09:55:20,37.74706643,112.71506581,2.50,806.951,-17.951,0.970,159,32,43,,
T,2023-05-08 09:55:21,37.74706320,112.71506966,2.50,806.950,-17.950,0.140,168,32,43,,
T,2023-05-08 09:55:22,37.74706044,112.71507234,2.50,806.950,-17.950,0.750,155,31,43,,
T,2023-05-08 09:55:23,37.74704967,112.71507838,2.50,806.950,-17.950,1.250,162,32,43,,
T,2023-05-08 09:55:24,37.74703697,112.71508014,2.50,806.950,-17.950,0.940,161,32,43,,
T,2023-05-08 09:55:25,37.74702884,112.71508441,2.00,806.950,-17.950,0.950,155,31,43,,
T,2023-05-08 09:55:26,37.74702058,112.71509162,2.00,806.950,-17.950,1.010,155,31,43,,
T,2023-05-08 09:55:27,37.74700755,112.71510302,2.50,805.950,-17.950,0.930,156,32,43,,
T,2023-05-08 09:55:28,37.74699602,112.71511015,2.50,806.950,-17.950,1.080,166,31,43,,
T,2023-05-08 09:55:29,37.74699347,112.71511241,2.50,806.950,-17.950,0.220,171,31,43,,
T,2023-05-08 09:55:30,37.74699443,112.71511467,2.50,806.950,-17.950,0.700,40,21,43,,
T,2023-05-08 09:55:31,37.74699791,112.71510947,2.50,806.950,-17.950,0.570,331,31,43,,
T,2023-05-08 09:55:32,37.74699862,112.71510704,2.50,805.950,-17.950,0.190,294,31,43,,
