type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-08 09:43:10,37.74681355,112.71656239,1.50,805.945,-17.945,1.220,338,31,40,,
T,2023-05-08 09:43:11,37.74682289,112.71656021,2.00,806.945,-17.945,1.060,2,32,41,,
T,2023-05-08 09:43:12,37.74682671,112.71656231,2.00,806.945,-17.945,0.150,36,31,40,,
T,2023-05-08 09:43:13,37.74682709,112.71656239,1.50,806.945,-17.945,0.010,57,31,40,,
T,2023-05-08 09:43:14,37.74682834,112.71656575,1.50,806.945,-17.945,0.670,18,31,40,,
T,2023-05-08 09:43:15,37.74683291,112.71657019,2.00,806.945,-17.945,0.650,9,30,40,,
T,2023-05-08 09:43:16,37.74683756,112.71657195,1.50,805.945,-17.945,0.240,13,31,40,,
T,2023-05-08 09:43:17,37.74684221,112.71657404,1.50,805.945,-17.945,0.420,16,31,40,,
T,2023-05-08 09:43:18,37.74684674,112.71657606,1.50,805.945,-17.945,0.470,10,31,40,,
T,2023-05-08 09:43:19,37.74685127,112.71657857,2.00,805.944,-17.944,0.640,359,31,39,,
T,2023-05-08 09:43:20,37.74686070,112.71657740,1.50,805.944,-17.944,1.000,355,32,40,,
T,2023-05-08 09:43:21,37.74686883,112.71657564,1.50,805.944,-17.944,0.920,354,32,41,,
T,2023-05-08 09:43:22,37.74687868,112.71657421,1.50,805.945,-17.945,0.880,4,32,41,,
T,2023-05-08 09:43:23,37.74688446,112.71657974,1.50,805.944,-17.944,0.930,28,32,41,,
T,2023-05-08 09:43:24,37.74689091,112.71658570,1.50,806.944,-17.944,0.890,42,32,41,,
T,2023-05-08 09:43:25,37.74689716,112.71659425,1.50,806.944,-17.944,0.710,54,32,41,,
T,2023-05-08 09:43:26,37.74690227,112.71660238,1.50,806.944,-17.944,0.780,50,32,41,,
T,2023-05-08 09:43:27,37.74690864,112.71660908,1.50,806.944,-17.944,0.820,47,32,41,,
T,2023-05-08 09:43:28,37.74691354,112.71661361,1.50,806.944,-17.944,0.570,47,32,41,,
T,2023-05-08 09:43:29,37.74691903,112.71661788,1.50,806.944,-17.944,0.710,36,32,41,,
T,2023-05-08 09:43:30,37.74692063,112.71661654,1.50,806.944,-17.944,0.310,27,32,41,,
T,2023-05-08 09:43:31,37.74692033,112.71661612,1.50,806.944,-17.944,0.010,23,32,41,,
T,2023-05-08 09:43:32,37.74692050,112.71661587,1.50,806.944,-17.944,0.000,,32,41,,
T,2023-05-08 09:43:33,37.74692054,112.71661587,1.50,806.944,-17.944,0.000,,31,40,,
T,2023-05-08 09:43:34,37.74692054,112.71661587,1.50,806.944,-17.944,0.000,,30,40,,
T,2023-05-08 09:43:35,37.74692054,112.71661587,1.50,806.944,-17.944,0.000,,32,40,,
T,2023-05-08 09:43:36,37.74691334,112.71661579,1.50,806.944,-17.944,0.280,25,32,40,,
T,2023-05-08 09:43:37,37.74691413,112.71661520,1.50,806.944,-17.944,0.280,10,31,40,,
T,2023-05-08 09:43:38,37.74691174,112.71661637,1.50,806.944,-17.944,0.470,66,31,40,,
T,2023-05-08 09:43:39,37.74690881,112.71661688,1.50,805.944,-17.944,0.340,98,32,40,,
T,2023-05-08 09:43:40,37.74690533,112.71661520,1.50,805.944,-17.944,0.360,77,31,40,,
T,2023-05-08 09:43:41,37.74690906,112.71662040,1.50,806.944,-17.944,0.430,68,32,40,,
T,2023-05-08 09:43:42,37.74691015,112.71662065,1.50,806.944,-17.944,0.120,68,30,40,,
T,2023-05-08 09:43:43,37.74690738,112.71661981,1.50,806.944,-17.944,0.170,69,31,39,,
T,2023-05-08 09:43:44,37.74690550,112.71662040,1.50,806.944,-17.944,0.090,69,31,39,,
T,2023-05-08 09:43:45,37.74690537,112.71662450,1.50,806.944,-17.944,0.000,,30,39,,
T,2023-05-08 09:43:46,37.74690906,112.71663196,1.50,806.944,-17.944,0.680,49,30,39,,
T,2023-05-08 09:43:47,37.74691078,112.71663381,1.50,806.944,-17.944,0.270,48,32,39,,
T,2023-05-08 09:43:48,37.74690671,112.71663565,1.50,806.944,-17.944,0.800,146,31,39,,
T,2023-05-08 09:43:49,37.74689863,112.71663892,1.00,807.944,-17.944,0.790,156,32,39,,
T,2023-05-08 09:43:50,37.74688945,112.71664227,1.50,807.944,-17.944,0.750,162,31,39,,
T,2023-05-08 09:43:51,37.74688123,112.71664412,1.50,807.944,-17.944,0.730,175,31,39,,
T,2023-05-08 09:43:52,37.74687587,112.71664605,2.00,807.944,-17.944,0.570,189,31,39,,
T,2023-05-08 09:43:53,37.74687566,112.71663917,1.50,806.944,-17.944,0.820,232,32,39,,
T,2023-05-08 09:43:54,37.74687398,112.71663448,1.00,806.944,-17.944,0.480,249,32,39,,
T,2023-05-08 09:43:55,37.74687272,112.71663590,1.50,806.944,-17.944,0.430,254,32,39,,
T,2023-05-08 09:43:56,37.74687008,112.71663758,1.50,806.944,-17.944,0.340,253,31,39,,
T,2023-05-08 09:43:57,37.74686556,112.71663414,1.50,806.944,-17.944,0.410,220,32,39,,
T,2023-05-08 09:43:58,37.74686045,112.71662802,1.50,807.944,-17.944,0.380,201,31,39,,
T,2023-05-08 09:43:59,37.74685483,112.71662920,1.50,807.944,-17.944,0.530,171,31,39,,
T,2023-05-08 09:44:00,37.74684607,112.71663046,1.50,807.944,-17.944,1.090,172,31,39,,
T,2023-05-08 09:44:01,37.74684008,112.71662710,2.00,807.944,-17.944,0.530,169,31,39,,
T,2023-05-08 09:44:02,37.74683752,112.71662693,1.50,807.944,-17.944,0.360,168,29,40,,
T,2023-05-08 09:44:03,37.74683413,112.71662601,1.50,808.944,-17.944,0.450,166,32,40,,
T,2023-05-08 09:44:04,37.74682600,112.71662517,1.50,808.944,-17.944,0.780,178,32,40,,
T,2023-05-08 09:44:05,37.74681975,112.71662283,1.50,808.944,-17.944,0.570,182,31,40,,
T,2023-05-08 09:44:06,37.74682227,112.71662149,1.50,808.944,-17.944,0.650,73,28,40,,
T,2023-05-08 09:44:07,37.74683056,112.71662325,1.50,808.944,-17.944,1.010,9,32,40,,
T,2023-05-08 09:44:08,37.74683920,112.71662367,1.50,808.944,-17.944,1.090,348,32,40,,
T,2023-05-08 09:44:09,37.74684708,112.71662040,1.50,808.944,-17.944,0.920,312,32,40,,
T,2023-05-08 09:44:10,37.74684896,112.71661109,1.50,808.944,-17.944,0.990,281,32,40,,
T,2023-05-08 09:44:11,37.74685152,112.71659986,1.50,808.944,-17.944,1.210,278,32,40,,
T,2023-05-08 09:44:12,37.74685445,112.71658846,1.50,808.944,-17.944,1.080,280,32,40,,
T,2023-05-08 09:44:13,37.74685542,112.71658184,1.50,808.944,-17.944,0.920,267,32,40,,
T,2023-05-08 09:44:14,37.74685483,112.71657505,1.00,808.945,-17.945,0.700,264,32,40,,
T,2023-05-08 09:44:15,37.74685579,112.71656700,1.50,808.945,-17.945,0.640,286,32,40,,
T,2023-05-08 09:44:16,37.74685835,112.71655896,1.50,808.945,-17.945,0.500,308,32,40,,
T,2023-05-08 09:44:17,37.74685977,112.71655837,1.50,808.945,-17.945,0.000,,31,40,,
T,2023-05-08 09:44:18,37.74685902,112.71655602,1.00,808.945,-17.945,0.080,319,32,40,,
T,2023-05-08 09:44:19,37.74685814,112.71655762,1.50,808.945,-17.945,0.000,,32,40,,
T,2023-05-08 09:44:20,37.74685814,112.71655762,1.50,808.945,-17.945,0.000,,32,40,,
T,2023-05-08 09:44:21,37.74685814,112.71655762,1.50,808.945,-17.945,0.000,,32,40,,
T,2023-05-08 09:44:22,37.74684594,112.71655736,1.50,808.945,-17.945,1.490,195,32,40,,
T,2023-05-08 09:44:23,37.74683455,112.71656080,1.50,807.945,-17.945,1.270,200,31,40,,
T,2023-05-08 09:44:24,37.74682616,112.71655720,1.50,807.945,-17.945,0.990,208,32,40,,
T,2023-05-08 09:44:25,37.74681820,112.71655577,1.50,806.945,-17.945,1.010,204,32,40,,
T,2023-05-08 09:44:26,37.74681011,112.71655435,1.50,805.945,-17.945,1.040,201,32,40,,
T,2023-05-08 09:44:27,37.74680169,112.71655343,2.00,805.945,-17.945,0.900,195,31,40,,
T,2023-05-08 09:44:28,37.74679419,112.71655292,1.50,805.945,-17.945,0.760,203,30,40,,
T,2023-05-08 09:44:29,37.74679318,112.71654546,1.50,805.945,-17.945,0.780,253,29,40,,
T,2023-05-08 09:44:30,37.74679364,112.71653708,2.00,805.945,-17.945,0.810,254,31,40,,
T,2023-05-08 09:44:31,37.74679482,112.71653264,2.00,805.945,-17.945,0.190,262,31,40,,
T,2023-05-08 09:44:32,37.74679758,112.71653499,2.00,805.945,-17.945,0.260,275,29,40,,
T,2023-05-08 09:44:33,37.74679951,112.71653205,2.00,805.945,-17.945,0.420,286,31,40,,
T,2023-05-08 09:44:34,37.74680031,112.71653364,2.00,805.945,-17.945,0.280,297,32,39,,
T,2023-05-08 09:44:35,37.74680324,112.71653264,2.00,805.945,-17.945,0.170,296,31,40,,
T,2023-05-08 09:44:36,37.74680357,112.71653272,1.50,805.945,-17.945,0.000,,31,40,,
T,2023-05-08 09:44:37,37.74680357,112.71653272,2.00,805.945,-17.945,0.000,,32,40,,
T,2023-05-08 09:44:38,37.74680357,112.71653272,2.00,805.945,-17.945,0.000,,32,40,,
T,2023-05-08 09:44:39,37.74680357,112.71653272,2.00,805.945,-17.945,0.000,,32,40,,
T,2023-05-08 09:44:40,37.74680357,112.71653272,2.00,805.945,-17.945,0.000,,27,40,,
T,2023-05-08 09:44:41,37.74680529,112.71653499,2.00,804.945,-17.945,0.510,197,30,40,,
T,2023-05-08 09:44:42,37.74680575,112.71653624,2.00,804.945,-17.945,0.300,190,27,41,,
T,2023-05-08 09:44:43,37.74680588,112.71654110,1.50,803.945,-17.945,0.770,86,30,41,,
T,2023-05-08 09:44:44,37.74680848,112.71654831,2.00,803.945,-17.945,0.270,50,31,41,,
T,2023-05-08 09:44:45,37.74680881,112.71654856,2.00,803.945,-17.945,0.010,35,31,41,,
T,2023-05-08 09:44:46,37.74680965,112.71655393,2.00,803.945,-17.945,0.100,27,31,41,,
T,2023-05-08 09:44:47,37.74681455,112.71655703,2.00,802.945,-17.945,0.000,,30,41,,
T,2023-05-08 09:44:48,37.74681455,112.71655703,1.50,802.945,-17.945,0.000,,29,41,,
T,2023-05-08 09:44:49,37.74681455,112.71655703,2.00,802.945,-17.945,0.000,,29,41,,
T,2023-05-08 09:44:50,37.74681455,112.71655703,1.50,802.945,-17.945,0.000,,31,41,,
T,2023-05-08 09:44:51,37.74681455,112.71655703,1.50,802.945,-17.945,0.000,,32,41,,
T,2023-05-08 09:44:52,37.74681455,112.71655703,1.50,802.945,-17.945,0.000,,31,41,,
T,2023-05-08 09:44:53,37.74681455,112.71655703,1.50,802.945,-17.945,0.000,,32,41,,
T,2023-05-08 09:44:54,37.74681455,112.71655703,1.50,802.945,-17.945,0.000,,31,41,,
T,2023-05-08 09:44:55,37.74681455,112.71655703,1.50,802.945,-17.945,0.000,,31,41,,
T,2023-05-08 09:44:56,37.74681455,112.71655703,1.50,802.945,-17.945,0.000,,31,40,,
T,2023-05-08 09:44:57,37.74681455,112.71655703,1.50,802.945,-17.945,0.000,,31,40,,
T,2023-05-08 09:44:58,37.74681455,112.71655703,1.50,802.945,-17.945,0.000,,32,40,,
T,2023-05-08 09:44:59,37.74681556,112.71656843,1.50,802.945,-17.945,0.760,67,32,40,,
T,2023-05-08 09:45:00,37.74681422,112.71657488,1.50,801.945,-17.945,0.990,142,31,40,,
T,2023-05-08 09:45:01,37.74680999,112.71657329,2.00,800.945,-17.945,0.760,167,31,39,,
T,2023-05-08 09:45:02,37.74680512,112.71657044,2.00,800.945,-17.945,0.730,185,30,40,,
T,2023-05-08 09:45:03,37.74680093,112.71656533,1.50,800.945,-17.945,0.860,207,31,40,,
T,2023-05-08 09:45:04,37.74679653,112.71655795,2.00,800.945,-17.945,0.580,220,31,40,,
T,2023-05-08 09:45:05,37.74680181,112.71656457,2.00,800.945,-17.945,0.840,320,28,40,,
T,2023-05-08 09:45:06,37.74680802,112.71657019,2.00,800.945,-17.945,0.390,4,31,40,,
T,2023-05-08 09:45:07,37.74680797,112.71656969,2.00,800.945,-17.945,0.340,54,31,40,,
T,2023-05-08 09:45:08,37.74680177,112.71656759,2.00,800.945,-17.945,0.810,146,31,40,,
T,2023-05-08 09:45:09,37.74680483,112.71657086,2.00,800.945,-17.945,0.370,208,32,40,,
T,2023-05-08 09:45:10,37.74680852,112.71656692,2.00,800.945,-17.945,0.510,325,32,40,,
T,2023-05-08 09:45:11,37.74681430,112.71656692,2.00,800.945,-17.945,0.450,28,32,40,,
T,2023-05-08 09:45:12,37.74681627,112.71657153,2.00,799.945,-17.945,0.270,97,32,40,,
T,2023-05-08 09:45:13,37.74681824,112.71656994,2.00,798.945,-17.945,0.300,169,32,40,,
T,2023-05-08 09:45:14,37.74682109,112.71656692,2.00,797.945,-17.945,0.660,266,32,40,,
T,2023-05-08 09:45:15,37.74682411,112.71656340,2.50,796.945,-17.945,0.510,305,32,40,,
T,2023-05-08 09:45:16,37.74683279,112.71656432,2.50,795.945,-17.945,1.280,12,31,40,,
T,2023-05-08 09:45:17,37.74684314,112.71657069,2.50,795.945,-17.945,0.960,45,31,40,,
T,2023-05-08 09:45:18,37.74684838,112.71657027,2.50,794.945,-17.945,0.830,40,32,40,,
T,2023-05-08 09:45:19,37.74684662,112.71657203,2.50,794.945,-17.945,0.440,63,31,40,,
T,2023-05-08 09:45:20,37.74684842,112.71657187,2.50,794.945,-17.945,0.520,51,32,40,,
T,2023-05-08 09:45:21,37.74684905,112.71657656,2.00,794.945,-17.945,0.000,,32,40,,
T,2023-05-08 09:45:22,37.74684905,112.71657656,2.00,794.945,-17.945,0.000,,31,39,,
T,2023-05-08 09:45:23,37.74684930,112.71656591,2.00,794.945,-17.945,0.720,112,30,39,,
T,2023-05-08 09:45:24,37.74684318,112.71656105,2.50,795.945,-17.945,0.680,175,31,39,,
T,2023-05-08 09:45:25,37.74684276,112.71656089,2.00,795.945,-17.945,0.260,205,30,39,,
T,2023-05-08 09:45:26,37.74684477,112.71656089,2.50,795.945,-17.945,0.290,245,31,39,,
T,2023-05-08 09:45:27,37.74684947,112.71655770,2.00,795.945,-17.945,0.420,307,31,39,,
T,2023-05-08 09:45:28,37.74685273,112.71655787,2.00,795.945,-17.945,0.000,,30,39,,
T,2023-05-08 09:45:29,37.74685273,112.71655787,2.00,795.945,-17.945,0.000,,31,39,,
T,2023-05-08 09:45:30,37.74685273,112.71655787,2.00,795.945,-17.945,0.000,,31,39,,
T,2023-05-08 09:45:31,37.74685273,112.71655787,2.00,795.945,-17.945,0.000,,30,39,,
T,2023-05-08 09:45:32,37.74685428,112.71656793,2.00,796.945,-17.945,0.720,203,31,39,,
T,2023-05-08 09:45:33,37.74684754,112.71657371,2.00,795.945,-17.945,0.530,175,30,39,,
T,2023-05-08 09:45:34,37.74684511,112.71657555,2.50,796.945,-17.945,0.330,170,29,39,,
T,2023-05-08 09:45:35,37.74684578,112.71657388,2.00,796.945,-17.945,0.390,170,32,39,,
T,2023-05-08 09:45:36,37.74684557,112.71657161,2.00,795.945,-17.945,0.230,163,32,39,,
T,2023-05-08 09:45:37,37.74684599,112.71658016,2.00,796.944,-17.944,0.240,143,31,39,,
T,2023-05-08 09:45:38,37.74683379,112.71657706,2.50,795.945,-17.945,1.670,198,31,39,,
T,2023-05-08 09:45:39,37.74682172,112.71656902,3.00,795.945,-17.945,0.720,201,31,39,,
T,2023-05-08 09:45:40,37.74681585,112.71656700,2.50,795.945,-17.945,0.110,204,32,39,,
T,2023-05-08 09:45:41,37.74681468,112.71655946,2.50,796.945,-17.945,0.660,207,32,39,,
T,2023-05-08 09:45:42,37.74681984,112.71655435,2.50,796.945,-17.945,0.230,213,31,39,,
T,2023-05-08 09:45:43,37.74682608,112.71655711,2.50,797.945,-17.945,0.770,72,31,39,,
T,2023-05-08 09:45:44,37.74683346,112.71656885,2.50,796.945,-17.945,0.840,51,29,39,,
T,2023-05-08 09:45:45,37.74684175,112.71657840,2.50,796.944,-17.944,0.730,38,30,39,,
T,2023-05-08 09:45:46,37.74684226,112.71658477,2.50,796.944,-17.944,0.730,41,30,39,,
T,2023-05-08 09:45:47,37.74684737,112.71658553,2.50,795.944,-17.944,0.530,52,31,39,,
T,2023-05-08 09:45:48,37.74684687,112.71658486,2.50,795.944,-17.944,0.010,48,31,39,,
T,2023-05-08 09:45:49,37.74684649,112.71658561,2.50,795.944,-17.944,0.100,46,29,39,,
T,2023-05-08 09:45:50,37.74684653,112.71658494,2.50,795.944,-17.944,0.000,,31,39,,
T,2023-05-08 09:45:51,37.74684628,112.71658410,2.00,795.944,-17.944,0.000,,32,39,,
T,2023-05-08 09:45:52,37.74684620,112.71658335,2.00,795.944,-17.944,0.000,,32,39,,
T,2023-05-08 09:45:53,37.74684620,112.71658335,2.00,795.944,-17.944,0.000,,31,39,,
T,2023-05-08 09:45:54,37.74684565,112.71658695,2.00,795.944,-17.944,0.820,62,31,39,,
T,2023-05-08 09:45:55,37.74684691,112.71659056,2.00,794.944,-17.944,0.790,54,31,39,,
T,2023-05-08 09:45:56,37.74685026,112.71659617,1.50,795.944,-17.944,0.500,55,31,39,,
T,2023-05-08 09:45:57,37.74685299,112.71659047,2.00,794.944,-17.944,0.430,55,32,39,,
T,2023-05-08 09:45:58,37.74685537,112.71658838,2.00,795.944,-17.944,0.000,,32,39,,
T,2023-05-08 09:45:59,37.74685537,112.71658838,2.00,795.944,-17.944,0.000,,32,39,,
T,2023-05-08 09:46:00,37.74685537,112.71658838,2.00,795.944,-17.944,0.000,,32,39,,
T,2023-05-08 09:46:01,37.74687084,112.71659684,2.00,797.944,-17.944,0.630,22,32,39,,
T,2023-05-08 09:46:02,37.74688320,112.71660489,1.50,798.944,-17.944,0.830,22,20,39,,
T,2023-05-08 09:46:03,37.74689033,112.71660849,2.00,798.944,-17.944,0.090,20,27,40,,
T,2023-05-08 09:46:04,37.74688048,112.71661512,2.00,798.944,-17.944,0.650,264,32,40,,
T,2023-05-08 09:46:05,37.74687947,112.71661847,1.50,798.944,-17.944,0.940,314,30,40,,
T,2023-05-08 09:46:06,37.74688865,112.71662040,2.00,798.944,-17.944,0.680,324,32,40,,
T,2023-05-08 09:46:07,37.74689586,112.71662056,1.50,798.944,-17.944,0.490,325,31,40,,
T,2023-05-08 09:46:08,37.74690068,112.71661704,2.00,798.944,-17.944,0.000,,32,40,,
T,2023-05-08 09:46:09,37.74690068,112.71661704,2.00,798.944,-17.944,0.000,,31,40,,
T,2023-05-08 09:46:10,37.74690625,112.71664068,2.00,798.944,-17.944,0.840,14,32,40,,
T,2023-05-08 09:46:11,37.74690965,112.71664563,2.00,799.944,-17.944,0.710,22,32,40,,
T,2023-05-08 09:46:12,37.74692033,112.71664915,2.00,799.944,-17.944,1.020,32,32,40,,
T,2023-05-08 09:46:13,37.74692834,112.71665594,2.00,800.944,-17.944,0.910,17,32,39,,
T,2023-05-08 09:46:14,37.74693664,112.71666105,2.00,799.944,-17.944,0.380,17,28,39,,
T,2023-05-08 09:46:15,37.74692813,112.71666658,2.50,800.944,-17.944,2.110,174,32,39,,
T,2023-05-08 09:46:16,37.74691296,112.71666775,2.50,801.944,-17.944,1.940,193,32,39,,
T,2023-05-08 09:46:17,37.74689879,112.71666675,2.50,802.944,-17.944,1.960,205,32,39,,
T,2023-05-08 09:46:18,37.74688324,112.71666314,2.50,803.944,-17.944,1.730,203,31,39,,
T,2023-05-08 09:46:19,37.74686883,112.71666013,2.00,803.944,-17.944,1.770,194,32,39,,
T,2023-05-08 09:46:20,37.74685814,112.71666055,2.00,802.944,-17.944,1.430,207,30,39,,
T,2023-05-08 09:46:21,37.74685290,112.71666214,2.00,802.944,-17.944,1.210,190,30,39,,
T,2023-05-08 09:46:22,37.74684582,112.71667371,2.00,801.944,-17.944,1.300,158,29,39,,
T,2023-05-08 09:46:23,37.74683652,112.71668619,2.00,800.944,-17.944,1.470,155,31,39,,
T,2023-05-08 09:46:24,37.74682440,112.71669634,2.00,800.944,-17.944,1.770,164,32,39,,
T,2023-05-08 09:46:25,37.74680810,112.71670061,2.00,800.944,-17.944,1.560,168,32,39,,
T,2023-05-08 09:46:26,37.74679813,112.71670589,2.00,799.944,-17.944,1.730,172,31,39,,
T,2023-05-08 09:46:27,37.74678350,112.71671277,2.00,799.944,-17.944,1.620,172,31,39,,
T,2023-05-08 09:46:28,37.74677340,112.71672316,2.00,798.944,-17.944,1.220,155,29,39,,
T,2023-05-08 09:46:29,37.74676560,112.71673406,2.00,798.944,-17.944,0.930,147,31,39,,
T,2023-05-08 09:46:30,37.74675961,112.71674260,1.50,798.944,-17.944,1.070,168,31,40,,
T,2023-05-08 09:46:31,37.74675249,112.71674470,1.50,797.944,-17.944,0.850,177,31,39,,
T,2023-05-08 09:46:32,37.74674616,112.71674462,1.50,797.944,-17.944,0.810,196,31,41,,
T,2023-05-08 09:46:33,37.74673849,112.71674428,1.50,797.944,-17.944,1.260,218,29,40,,
T,2023-05-08 09:46:34,37.74673107,112.71673934,1.50,797.944,-17.944,1.540,230,30,41,,
T,2023-05-08 09:46:35,37.74672131,112.71672794,2.00,797.944,-17.944,1.490,238,32,41,,
T,2023-05-08 09:46:36,37.74671355,112.71672810,1.50,797.944,-17.944,0.750,230,31,41,,
T,2023-05-08 09:46:37,37.74670794,112.71673774,1.50,796.944,-17.944,0.630,157,28,41,,
T,2023-05-08 09:46:38,37.74671544,112.71674629,1.50,796.944,-17.944,2.190,24,31,41,,
T,2023-05-08 09:46:39,37.74671670,112.71674587,2.00,796.944,-17.944,0.010,330,32,41,,
T,2023-05-08 09:46:40,37.74672550,112.71674403,1.50,796.944,-17.944,0.040,295,30,40,,
T,2023-05-08 09:46:41,37.74673354,112.71674177,1.50,796.944,-17.944,0.000,,30,40,,
T,2023-05-08 09:46:42,37.74673354,112.71674177,2.00,796.944,-17.944,0.000,,28,40,,
T,2023-05-08 09:46:43,37.74674620,112.71674185,1.50,796.944,-17.944,0.830,30,31,40,,
T,2023-05-08 09:46:44,37.74674343,112.71675727,1.50,795.944,-17.944,1.280,88,29,40,,
T,2023-05-08 09:46:45,37.74674486,112.71677404,2.00,795.944,-17.944,0.940,92,29,40,,
T,2023-05-08 09:46:46,37.74674536,112.71677714,1.50,795.944,-17.944,0.140,100,29,40,,
T,2023-05-08 09:46:47,37.74674884,112.71677689,1.50,794.944,-17.944,0.210,107,30,40,,
T,2023-05-08 09:46:48,37.74674985,112.71678594,1.50,794.944,-17.944,0.500,92,29,40,,
T,2023-05-08 09:46:49,37.74674088,112.71679332,1.50,794.944,-17.944,1.600,166,28,40,,
T,2023-05-08 09:46:50,37.74673748,112.71679264,1.50,794.944,-17.944,0.250,191,30,40,,
T,2023-05-08 09:46:51,37.74674226,112.71679566,1.50,793.944,-17.944,0.180,204,31,40,,
T,2023-05-08 09:46:52,37.74674452,112.71679223,1.50,793.944,-17.944,0.100,212,31,40,,
T,2023-05-08 09:46:53,37.74674494,112.71678887,1.50,793.944,-17.944,0.650,250,31,40,,
T,2023-05-08 09:46:54,37.74674352,112.71678410,1.50,792.944,-17.944,0.230,270,31,40,,
T,2023-05-08 09:46:55,37.74674989,112.71677974,1.50,792.944,-17.944,1.150,320,30,40,,
T,2023-05-08 09:46:56,37.74674792,112.71677395,1.50,792.944,-17.944,0.520,302,29,40,,
T,2023-05-08 09:46:57,37.74674276,112.71677479,1.50,791.944,-17.944,0.180,308,29,40,,
T,2023-05-08 09:46:58,37.74674410,112.71677228,1.50,792.944,-17.944,0.120,311,31,40,,
T,2023-05-08 09:46:59,37.74674431,112.71677119,1.50,792.944,-17.944,0.000,,32,40,,
T,2023-05-08 09:47:00,37.74674218,112.71677387,1.50,791.944,-17.944,0.000,,29,39,,
T,2023-05-08 09:47:01,37.74674218,112.71677387,1.50,791.944,-17.944,0.000,,31,40,,
T,2023-05-08 09:47:02,37.74674218,112.71677387,1.50,791.944,-17.944,0.000,,30,40,,
T,2023-05-08 09:47:03,37.74674218,112.71677387,1.50,791.944,-17.944,0.000,,27,40,,
T,2023-05-08 09:47:04,37.74674218,112.71677387,1.50,791.944,-17.944,0.000,,29,40,,
T,2023-05-08 09:47:05,37.74674218,112.71677387,1.50,791.944,-17.944,0.000,,30,40,,
T,2023-05-08 09:47:06,37.74674536,112.71676515,1.50,790.944,-17.944,0.970,325,29,40,,
T,2023-05-08 09:47:07,37.74675198,112.71675962,1.50,790.944,-17.944,1.010,329,30,39,,
T,2023-05-08 09:47:08,37.74676284,112.71675224,1.50,790.944,-17.944,1.160,336,30,38,,
T,2023-05-08 09:47:09,37.74677445,112.71674730,2.00,790.944,-17.944,1.240,340,30,39,,
