type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-08 10:08:26,37.74667000,112.71516000,1.30,810.450,-17.950,0.656,178,54,69,,
T,2023-05-08 10:08:27,37.74666000,112.71516000,1.40,810.550,-17.950,0.668,170,54,69,,
T,2023-05-08 10:08:28,37.74666000,112.71516000,1.40,810.650,-17.950,0.676,161,54,69,,
T,2023-05-08 10:08:29,37.74665000,112.71516000,1.40,810.750,-17.950,0.700,189,54,69,,
T,2023-05-08 10:08:30,37.74664000,112.71516000,1.40,810.550,-17.950,0.695,179,54,69,,
T,2023-05-08 10:08:31,37.74664000,112.71516000,1.40,810.450,-17.950,0.702,193,54,69,,
T,2023-05-08 10:08:32,37.74663000,112.71515000,1.40,810.450,-17.950,0.723,195,53,69,,
T,2023-05-08 10:08:33,37.74662000,112.71515000,1.40,810.450,-17.950,0.735,173,54,69,,
T,2023-05-08 10:08:34,37.74661000,112.71515000,1.40,810.150,-17.950,0.748,160,53,69,,
T,2023-05-08 10:08:35,37.74660000,112.71516000,1.30,810.150,-17.950,0.746,161,53,69,,
T,2023-05-08 10:08:36,37.74660000,112.71516000,1.40,810.350,-17.950,0.763,184,54,69,,
T,2023-05-08 10:08:37,37.74659000,112.71516000,1.40,810.350,-17.950,0.765,177,51,69,,
T,2023-05-08 10:08:38,37.74658000,112.71516000,1.40,810.450,-17.950,0.775,170,52,69,,
T,2023-05-08 10:08:39,37.74658000,112.71516000,1.40,810.450,-17.950,0.757,167,53,69,,
T,2023-05-08 10:08:40,37.74657000,112.71516000,1.40,810.750,-17.950,0.765,188,52,69,,
T,2023-05-08 10:08:41,37.74656000,112.71516000,1.40,810.750,-17.950,0.750,190,53,69,,
T,2023-05-08 10:08:42,37.74655000,112.71516000,1.40,810.950,-17.950,0.742,165,54,69,,
T,2023-05-08 10:08:43,37.74655000,112.71517000,1.40,811.150,-17.950,0.767,172,53,69,,
T,2023-05-08 10:08:44,37.74654000,112.71517000,1.40,811.250,-17.950,0.787,192,53,69,,
T,2023-05-08 10:08:45,37.74653000,112.71517000,1.40,811.250,-17.950,0.800,180,53,69,,
T,2023-05-08 10:08:46,37.74653000,112.71517000,1.40,811.450,-17.950,0.749,136,53,69,,
T,2023-05-08 10:08:47,37.74653000,112.71516000,1.30,811.350,-17.950,0.707,268,53,69,,
T,2023-05-08 10:08:48,37.74653000,112.71516000,1.30,811.250,-17.950,0.690,272,53,69,,
T,2023-05-08 10:08:49,37.74653000,112.71515000,1.30,811.050,-17.950,0.684,276,53,69,,
T,2023-05-08 10:08:50,37.74654000,112.71514000,1.30,810.850,-17.950,0.677,288,53,69,,
T,2023-05-08 10:08:51,37.74654000,112.71513000,1.40,810.850,-17.950,0.694,282,52,69,,
T,2023-05-08 10:08:52,37.74654000,112.71512000,1.40,810.850,-17.950,0.740,280,52,69,,
T,2023-05-08 10:08:53,37.74654000,112.71511000,1.40,810.650,-17.950,0.764,278,53,69,,
T,2023-05-08 10:08:54,37.74654000,112.71510000,1.40,810.551,-17.951,0.780,239,53,69,,
T,2023-05-08 10:08:55,37.74654000,112.71509000,1.40,810.551,-17.951,0.808,270,53,69,,
T,2023-05-08 10:08:56,37.74654000,112.71508000,1.40,810.651,-17.951,0.868,266,53,69,,
T,2023-05-08 10:08:57,37.74654000,112.71506000,1.40,810.751,-17.951,0.945,265,53,69,,
T,2023-05-08 10:08:58,37.74653000,112.71505000,1.40,810.851,-17.951,0.947,268,53,69,,
T,2023-05-08 10:08:59,37.74653000,112.71504000,1.40,810.851,-17.951,0.966,272,53,69,,
T,2023-05-08 10:09:00,37.74653000,112.71503000,1.40,810.851,-17.951,0.964,272,53,69,,
T,2023-05-08 10:09:01,37.74653000,112.71503000,1.40,810.751,-17.951,0.939,253,53,69,,
T,2023-05-08 10:09:02,37.74652000,112.71502000,1.40,810.951,-17.951,0.863,281,53,69,,
T,2023-05-08 10:09:03,37.74652000,112.71501000,1.30,810.951,-17.951,0.848,277,52,69,,
T,2023-05-08 10:09:04,37.74652000,112.71500000,1.40,810.951,-17.951,0.838,257,53,69,,
T,2023-05-08 10:09:05,37.74652000,112.71499000,1.40,810.851,-17.951,0.807,253,53,69,,
T,2023-05-08 10:09:06,37.74652000,112.71498000,1.30,810.751,-17.951,0.779,265,53,69,,
T,2023-05-08 10:09:07,37.74651000,112.71496000,1.30,810.651,-17.951,0.754,271,53,69,,
T,2023-05-08 10:09:08,37.74651000,112.71496000,1.30,810.551,-17.951,0.747,276,53,69,,
T,2023-05-08 10:09:09,37.74651000,112.71495000,1.30,810.351,-17.951,0.745,278,53,69,,
T,2023-05-08 10:09:10,37.74651000,112.71494000,1.30,810.451,-17.951,0.760,258,53,69,,
T,2023-05-08 10:09:11,37.74651000,112.71493000,1.30,810.451,-17.951,0.777,263,53,69,,
T,2023-05-08 10:09:12,37.74651000,112.71491000,1.40,810.251,-17.951,0.811,284,53,69,,
T,2023-05-08 10:09:13,37.74651000,112.71490000,1.30,810.051,-17.951,0.833,261,53,69,,
T,2023-05-08 10:09:14,37.74651000,112.71489000,1.40,810.051,-17.951,0.780,297,53,69,,
T,2023-05-08 10:09:15,37.74651000,112.71490000,1.30,809.951,-17.951,0.755,60,53,69,,
T,2023-05-08 10:09:16,37.74651000,112.71489000,1.30,809.851,-17.951,0.717,318,53,68,,
T,2023-05-08 10:09:17,37.74652000,112.71488000,1.30,809.851,-17.951,0.666,263,53,68,,
T,2023-05-08 10:09:18,37.74652000,112.71488000,1.30,809.851,-17.951,0.675,271,53,68,,
T,2023-05-08 10:09:19,37.74651000,112.71486000,1.30,809.951,-17.951,0.670,243,52,69,,
T,2023-05-08 10:09:20,37.74651000,112.71485000,1.30,810.052,-17.952,0.678,266,53,69,,
T,2023-05-08 10:09:21,37.74651000,112.71484000,1.40,810.052,-17.952,0.626,244,53,69,,
T,2023-05-08 10:09:22,37.74651000,112.71484000,1.30,809.952,-17.952,0.576,244,53,69,,
T,2023-05-08 10:09:23,37.74651000,112.71484000,1.30,809.852,-17.952,0.471,197,53,69,,
T,2023-05-08 10:09:24,37.74651000,112.71483000,1.30,809.952,-17.952,0.461,297,53,69,,
T,2023-05-08 10:09:25,37.74651000,112.71482000,1.30,809.952,-17.952,0.459,291,53,69,,
T,2023-05-08 10:09:26,37.74651000,112.71481000,1.30,810.152,-17.952,0.484,255,53,69,,
T,2023-05-08 10:09:27,37.74651000,112.71480000,1.30,810.352,-17.952,0.508,233,52,69,,
T,2023-05-08 10:09:28,37.74651000,112.71479000,1.30,810.352,-17.952,0.497,259,52,69,,
T,2023-05-08 10:09:29,37.74651000,112.71478000,1.30,810.252,-17.952,0.451,228,52,69,,
T,2023-05-08 10:09:30,37.74651000,112.71478000,1.30,810.152,-17.952,0.000,,53,69,,
T,2023-05-08 10:09:31,37.74651000,112.71478000,1.30,810.052,-17.952,0.000,,53,68,,
T,2023-05-08 10:09:32,37.74651000,112.71477000,1.30,809.852,-17.952,0.000,,51,69,,
T,2023-05-08 10:09:33,37.74651000,112.71477000,1.30,809.852,-17.952,0.000,,51,69,,
T,2023-05-08 10:09:34,37.74651000,112.71477000,1.30,809.852,-17.952,0.000,,51,69,,
T,2023-05-08 10:09:35,37.74651000,112.71478000,1.30,809.252,-17.952,0.401,241,52,69,,
T,2023-05-08 10:09:36,37.74651000,112.71477000,1.30,809.252,-17.952,0.408,259,52,68,,
T,2023-05-08 10:09:37,37.74651000,112.71476000,1.40,809.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:09:38,37.74652000,112.71476000,1.40,809.252,-17.952,0.000,,52,69,,
T,2023-05-08 10:09:39,37.74652000,112.71475000,1.30,809.152,-17.952,0.000,,53,69,,
T,2023-05-08 10:09:40,37.74653000,112.71474000,1.40,809.152,-17.952,0.437,327,53,69,,
T,2023-05-08 10:09:41,37.74653000,112.71473000,1.40,809.252,-17.952,0.575,332,52,69,,
T,2023-05-08 10:09:42,37.74654000,112.71472000,1.40,809.452,-17.952,0.604,293,52,69,,
T,2023-05-08 10:09:43,37.74654000,112.71472000,1.40,809.452,-17.952,0.615,310,52,69,,
T,2023-05-08 10:09:44,37.74654000,112.71471000,1.40,809.552,-17.952,0.564,64,52,69,,
T,2023-05-08 10:09:45,37.74654000,112.71472000,1.30,809.752,-17.952,0.625,88,52,69,,
T,2023-05-08 10:09:46,37.74654000,112.71473000,1.40,809.552,-17.952,0.622,351,52,69,,
T,2023-05-08 10:09:47,37.74654000,112.71473000,1.40,809.552,-17.952,0.602,57,53,69,,
T,2023-05-08 10:09:48,37.74654000,112.71475000,1.30,809.652,-17.952,0.632,76,53,69,,
T,2023-05-08 10:09:49,37.74654000,112.71477000,1.40,809.652,-17.952,0.750,103,53,69,,
T,2023-05-08 10:09:50,37.74654000,112.71479000,1.50,809.652,-17.952,0.810,125,53,69,,
T,2023-05-08 10:09:51,37.74653000,112.71481000,1.50,809.552,-17.952,0.750,126,53,69,,
T,2023-05-08 10:09:52,37.74652000,112.71481000,1.50,809.552,-17.952,0.788,129,53,69,,
T,2023-05-08 10:09:53,37.74652000,112.71482000,1.50,809.352,-17.952,0.795,124,53,69,,
T,2023-05-08 10:09:54,37.74653000,112.71482000,1.50,809.252,-17.952,0.816,72,52,69,,
T,2023-05-08 10:09:55,37.74653000,112.71483000,1.50,809.152,-17.952,0.754,92,52,69,,
T,2023-05-08 10:09:56,37.74653000,112.71483000,1.50,809.152,-17.952,0.726,80,51,69,,
T,2023-05-08 10:09:57,37.74653000,112.71483000,1.40,809.052,-17.952,0.734,61,52,69,,
T,2023-05-08 10:09:58,37.74653000,112.71483000,1.40,809.152,-17.952,0.690,58,51,69,,
T,2023-05-08 10:09:59,37.74653000,112.71483000,1.40,809.252,-17.952,0.514,77,50,69,,
T,2023-05-08 10:10:00,37.74652000,112.71483000,1.40,809.252,-17.952,0.000,,51,69,,
T,2023-05-08 10:10:01,37.74652000,112.71483000,1.30,809.252,-17.952,0.000,,50,69,,
T,2023-05-08 10:10:02,37.74652000,112.71483000,1.30,809.352,-17.952,0.000,,50,69,,
T,2023-05-08 10:10:03,37.74652000,112.71483000,1.30,809.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:10:04,37.74652000,112.71483000,1.30,809.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:10:05,37.74652000,112.71483000,1.30,809.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:10:06,37.74652000,112.71483000,1.30,809.352,-17.952,0.000,,50,69,,
T,2023-05-08 10:10:07,37.74652000,112.71483000,1.30,809.352,-17.952,0.000,,52,69,,
T,2023-05-08 10:10:08,37.74652000,112.71483000,1.40,809.352,-17.952,0.000,,52,69,,
T,2023-05-08 10:10:09,37.74652000,112.71483000,1.40,809.352,-17.952,0.000,,52,69,,
T,2023-05-08 10:10:10,37.74652000,112.71483000,1.40,809.352,-17.952,0.000,,52,69,,
T,2023-05-08 10:10:11,37.74652000,112.71483000,1.40,809.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:10:12,37.74652000,112.71483000,1.40,809.352,-17.952,0.000,,50,69,,
T,2023-05-08 10:10:13,37.74652000,112.71483000,1.30,809.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:10:14,37.74652000,112.71483000,1.30,809.352,-17.952,0.000,,53,69,,
T,2023-05-08 10:10:15,37.74652000,112.71483000,1.30,809.352,-17.952,0.000,,53,69,,
