type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-08 10:11:26,37.74619000,112.71475000,1.40,810.952,-17.952,0.646,232,51,68,,
T,2023-05-08 10:11:27,37.74618000,112.71474000,1.40,810.652,-17.952,0.606,209,50,68,,
T,2023-05-08 10:11:28,37.74618000,112.71473000,1.40,810.552,-17.952,0.571,244,51,68,,
T,2023-05-08 10:11:29,37.74618000,112.71473000,1.40,810.452,-17.952,0.569,304,53,68,,
T,2023-05-08 10:11:30,37.74618000,112.71473000,1.30,810.252,-17.952,0.554,296,53,68,,
T,2023-05-08 10:11:31,37.74619000,112.71473000,1.30,810.252,-17.952,0.499,286,53,68,,
T,2023-05-08 10:11:32,37.74619000,112.71473000,1.20,810.352,-17.952,0.474,269,53,68,,
T,2023-05-08 10:11:33,37.74619000,112.71473000,1.20,810.252,-17.952,0.463,291,52,68,,
T,2023-05-08 10:11:34,37.74619000,112.71473000,1.20,810.252,-17.952,0.426,281,52,68,,
T,2023-05-08 10:11:35,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,53,68,,
T,2023-05-08 10:11:36,37.74619000,112.71473000,1.20,810.252,-17.952,0.000,,53,68,,
T,2023-05-08 10:11:37,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,53,68,,
T,2023-05-08 10:11:38,37.74619000,112.71473000,1.10,810.352,-17.952,0.000,,53,68,,
T,2023-05-08 10:11:39,37.74619000,112.71473000,1.10,810.352,-17.952,0.000,,53,68,,
T,2023-05-08 10:11:40,37.74619000,112.71473000,1.10,810.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:11:41,37.74619000,112.71473000,1.10,810.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:11:42,37.74619000,112.71473000,1.10,810.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:11:43,37.74619000,112.71473000,1.10,810.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:11:44,37.74619000,112.71473000,1.10,810.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:11:45,37.74619000,112.71473000,1.10,810.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:11:46,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,52,69,,
T,2023-05-08 10:11:47,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,52,69,,
T,2023-05-08 10:11:48,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:11:49,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:11:50,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:11:51,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:11:52,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,52,69,,
T,2023-05-08 10:11:53,37.74619000,112.71473000,1.30,810.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:11:54,37.74619000,112.71473000,1.30,810.352,-17.952,0.000,,52,69,,
T,2023-05-08 10:11:55,37.74619000,112.71473000,1.30,810.352,-17.952,0.000,,52,69,,
T,2023-05-08 10:11:56,37.74619000,112.71473000,1.30,810.352,-17.952,0.000,,53,69,,
T,2023-05-08 10:11:57,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,53,69,,
T,2023-05-08 10:11:58,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,53,69,,
T,2023-05-08 10:11:59,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,53,69,,
T,2023-05-08 10:12:00,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:01,37.74619000,112.71473000,1.20,810.352,-17.952,0.000,,50,69,,
T,2023-05-08 10:12:02,37.74619000,112.71473000,1.10,810.352,-17.952,0.000,,49,69,,
T,2023-05-08 10:12:03,37.74619000,112.71473000,1.10,810.352,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:04,37.74619000,112.71476000,1.10,810.452,-17.952,0.218,93,51,69,,
T,2023-05-08 10:12:05,37.74619000,112.71476000,1.20,810.352,-17.952,0.268,269,52,69,,
T,2023-05-08 10:12:06,37.74619000,112.71476000,1.20,810.252,-17.952,0.310,242,52,69,,
T,2023-05-08 10:12:07,37.74619000,112.71475000,1.10,810.252,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:08,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:09,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:10,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:11,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:12,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:13,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:14,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:15,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:16,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:17,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:18,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:19,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:20,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:21,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,50,69,,
T,2023-05-08 10:12:22,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:23,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:24,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:25,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:26,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,53,69,,
T,2023-05-08 10:12:27,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,53,69,,
T,2023-05-08 10:12:28,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,53,69,,
T,2023-05-08 10:12:29,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,53,69,,
T,2023-05-08 10:12:30,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,53,69,,
T,2023-05-08 10:12:31,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,53,69,,
T,2023-05-08 10:12:32,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:33,37.74619000,112.71475000,1.20,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:34,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:35,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,53,69,,
T,2023-05-08 10:12:36,37.74619000,112.71475000,1.20,810.152,-17.952,0.000,,49,69,,
T,2023-05-08 10:12:37,37.74619000,112.71475000,1.20,810.152,-17.952,0.000,,49,69,,
T,2023-05-08 10:12:38,37.74619000,112.71475000,1.20,810.152,-17.952,0.000,,49,69,,
T,2023-05-08 10:12:39,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,50,69,,
T,2023-05-08 10:12:40,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,50,69,,
T,2023-05-08 10:12:41,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:42,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:43,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:44,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:45,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:46,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:47,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:48,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:49,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:50,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:51,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:52,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:53,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:12:54,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:55,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,50,69,,
T,2023-05-08 10:12:56,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:57,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,50,69,,
T,2023-05-08 10:12:58,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:12:59,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:13:00,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:13:01,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:13:02,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:13:03,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,49,69,,
T,2023-05-08 10:13:04,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,47,69,,
T,2023-05-08 10:13:05,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,47,69,,
T,2023-05-08 10:13:06,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,47,69,,
T,2023-05-08 10:13:07,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,47,69,,
T,2023-05-08 10:13:08,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,47,69,,
T,2023-05-08 10:13:09,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,48,69,,
T,2023-05-08 10:13:10,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,48,69,,
T,2023-05-08 10:13:11,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,49,69,,
T,2023-05-08 10:13:12,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:13:13,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:13:14,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,52,69,,
T,2023-05-08 10:13:15,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,54,69,,
T,2023-05-08 10:13:16,37.74619000,112.71475000,1.10,810.152,-17.952,0.000,,55,69,,
T,2023-05-08 10:13:17,37.74619000,112.71473000,1.30,809.952,-17.952,0.311,249,53,69,,
T,2023-05-08 10:13:18,37.74619000,112.71472000,1.20,810.152,-17.952,0.419,275,54,69,,
T,2023-05-08 10:13:19,37.74619000,112.71470000,1.40,810.452,-17.952,0.492,271,52,69,,
T,2023-05-08 10:13:20,37.74619000,112.71470000,1.30,810.552,-17.952,0.565,259,52,69,,
T,2023-05-08 10:13:21,37.74619000,112.71469000,1.20,810.752,-17.952,0.596,258,53,69,,
T,2023-05-08 10:13:22,37.74619000,112.71467000,1.20,810.852,-17.952,0.681,271,54,69,,
T,2023-05-08 10:13:23,37.74619000,112.71467000,1.20,810.952,-17.952,0.718,308,53,69,,
T,2023-05-08 10:13:24,37.74619000,112.71467000,1.20,810.852,-17.952,0.709,356,53,69,,
T,2023-05-08 10:13:25,37.74619000,112.71467000,1.20,810.752,-17.952,0.740,104,51,69,,
T,2023-05-08 10:13:26,37.74619000,112.71468000,1.20,810.652,-17.952,0.733,96,52,69,,
T,2023-05-08 10:13:27,37.74619000,112.71469000,1.20,810.452,-17.952,0.698,100,52,69,,
T,2023-05-08 10:13:28,37.74619000,112.71470000,1.20,810.352,-17.952,0.674,86,52,69,,
T,2023-05-08 10:13:29,37.74619000,112.71472000,1.20,810.252,-17.952,0.681,91,52,69,,
T,2023-05-08 10:13:30,37.74619000,112.71472000,1.20,810.252,-17.952,0.681,93,52,69,,
T,2023-05-08 10:13:31,37.74619000,112.71473000,1.20,810.252,-17.952,0.695,96,53,69,,
T,2023-05-08 10:13:32,37.74619000,112.71475000,1.20,810.252,-17.952,0.683,85,53,69,,
T,2023-05-08 10:13:33,37.74619000,112.71476000,1.20,810.152,-17.952,0.723,80,54,69,,
T,2023-05-08 10:13:34,37.74619000,112.71477000,1.20,810.152,-17.952,0.800,104,54,69,,
T,2023-05-08 10:13:35,37.74619000,112.71478000,1.20,810.152,-17.952,0.828,93,53,69,,
T,2023-05-08 10:13:36,37.74619000,112.71478000,1.20,810.252,-17.952,0.839,97,52,69,,
T,2023-05-08 10:13:37,37.74619000,112.71479000,1.20,810.352,-17.952,0.820,88,53,69,,
T,2023-05-08 10:13:38,37.74619000,112.71480000,1.30,810.452,-17.952,0.780,89,52,69,,
T,2023-05-08 10:13:39,37.74619000,112.71480000,1.30,810.552,-17.952,0.719,68,52,69,,
T,2023-05-08 10:13:40,37.74620000,112.71481000,1.30,810.752,-17.952,0.658,67,51,69,,
T,2023-05-08 10:13:41,37.74620000,112.71481000,1.30,810.752,-17.952,0.579,116,51,69,,
T,2023-05-08 10:13:42,37.74619000,112.71480000,1.20,810.652,-17.952,0.509,269,52,69,,
T,2023-05-08 10:13:43,37.74620000,112.71479000,1.20,810.652,-17.952,0.498,269,50,69,,
T,2023-05-08 10:13:44,37.74620000,112.71478000,1.20,810.552,-17.952,0.527,277,50,69,,
T,2023-05-08 10:13:45,37.74620000,112.71477000,1.40,810.452,-17.952,0.571,271,53,69,,
T,2023-05-08 10:13:46,37.74620000,112.71475000,1.40,810.452,-17.952,0.590,272,51,69,,
T,2023-05-08 10:13:47,37.74620000,112.71474000,1.30,810.352,-17.952,0.525,169,51,69,,
T,2023-05-08 10:13:48,37.74619000,112.71474000,1.30,810.252,-17.952,0.497,160,52,69,,
T,2023-05-08 10:13:49,37.74619000,112.71474000,1.30,810.252,-17.952,0.488,154,53,69,,
T,2023-05-08 10:13:50,37.74619000,112.71474000,1.20,810.252,-17.952,0.484,157,52,69,,
T,2023-05-08 10:13:51,37.74619000,112.71474000,1.20,810.352,-17.952,0.476,151,51,69,,
T,2023-05-08 10:13:52,37.74619000,112.71474000,1.20,810.252,-17.952,0.482,338,51,69,,
T,2023-05-08 10:13:53,37.74619000,112.71474000,1.20,810.152,-17.952,0.423,345,51,69,,
T,2023-05-08 10:13:54,37.74619000,112.71474000,1.20,809.952,-17.952,0.000,,50,69,,
T,2023-05-08 10:13:55,37.74619000,112.71473000,1.20,809.852,-17.952,0.000,,50,69,,
T,2023-05-08 10:13:56,37.74619000,112.71473000,1.20,809.852,-17.952,0.000,,50,69,,
T,2023-05-08 10:13:57,37.74619000,112.71473000,1.20,809.852,-17.952,0.000,,48,69,,
T,2023-05-08 10:13:58,37.74619000,112.71473000,1.10,809.852,-17.952,0.000,,51,69,,
T,2023-05-08 10:13:59,37.74619000,112.71473000,1.10,809.852,-17.952,0.000,,51,69,,
T,2023-05-08 10:14:00,37.74619000,112.71473000,1.10,809.852,-17.952,0.000,,51,69,,
T,2023-05-08 10:14:01,37.74619000,112.71473000,1.10,809.852,-17.952,0.000,,51,69,,
T,2023-05-08 10:14:02,37.74619000,112.71473000,1.10,809.852,-17.952,0.000,,52,69,,
T,2023-05-08 10:14:03,37.74620000,112.71476000,1.10,809.952,-17.952,0.302,96,52,69,,
T,2023-05-08 10:14:04,37.74620000,112.71476000,1.10,810.052,-17.952,0.000,,52,69,,
T,2023-05-08 10:14:05,37.74620000,112.71476000,1.10,810.152,-17.952,0.000,,51,69,,
T,2023-05-08 10:14:06,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,52,69,,
T,2023-05-08 10:14:07,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,52,69,,
T,2023-05-08 10:14:08,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,51,69,,
T,2023-05-08 10:14:09,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,49,69,,
T,2023-05-08 10:14:10,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,47,69,,
T,2023-05-08 10:14:11,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,47,69,,
T,2023-05-08 10:14:12,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,47,69,,
T,2023-05-08 10:14:13,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,49,69,,
T,2023-05-08 10:14:14,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,49,69,,
T,2023-05-08 10:14:15,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,50,69,,
T,2023-05-08 10:14:16,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,51,69,,
T,2023-05-08 10:14:17,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,51,69,,
T,2023-05-08 10:14:18,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,52,69,,
T,2023-05-08 10:14:19,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,51,69,,
T,2023-05-08 10:14:20,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:21,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,54,69,,
T,2023-05-08 10:14:22,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:23,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,54,69,,
T,2023-05-08 10:14:24,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:25,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,51,69,,
T,2023-05-08 10:14:26,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:27,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,52,69,,
T,2023-05-08 10:14:28,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,50,69,,
T,2023-05-08 10:14:29,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,50,69,,
T,2023-05-08 10:14:30,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,52,69,,
T,2023-05-08 10:14:31,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,54,69,,
T,2023-05-08 10:14:32,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,54,69,,
T,2023-05-08 10:14:33,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,54,69,,
T,2023-05-08 10:14:34,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,54,69,,
T,2023-05-08 10:14:35,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,54,69,,
T,2023-05-08 10:14:36,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,54,69,,
T,2023-05-08 10:14:37,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:38,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:39,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:40,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,54,69,,
T,2023-05-08 10:14:41,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,54,69,,
T,2023-05-08 10:14:42,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,53,69,,
T,2023-05-08 10:14:43,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,52,69,,
T,2023-05-08 10:14:44,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,52,69,,
T,2023-05-08 10:14:45,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,52,69,,
T,2023-05-08 10:14:46,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,51,69,,
T,2023-05-08 10:14:47,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,51,69,,
T,2023-05-08 10:14:48,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,52,69,,
T,2023-05-08 10:14:49,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,51,69,,
T,2023-05-08 10:14:50,37.74620000,112.71476000,1.10,810.252,-17.952,0.000,,51,69,,
