type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2023-05-08 10:02:35,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,52,67,,
T,2023-05-08 10:02:36,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,52,67,,
T,2023-05-08 10:02:37,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,51,67,,
T,2023-05-08 10:02:38,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,51,67,,
T,2023-05-08 10:02:39,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,51,67,,
T,2023-05-08 10:02:40,37.74685000,112.71507000,1.10,810.451,-17.951,0.000,,51,67,,
T,2023-05-08 10:02:41,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,51,67,,
T,2023-05-08 10:02:42,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,49,67,,
T,2023-05-08 10:02:43,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,50,67,,
T,2023-05-08 10:02:44,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,51,67,,
T,2023-05-08 10:02:45,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,51,67,,
T,2023-05-08 10:02:46,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,51,67,,
T,2023-05-08 10:02:47,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,48,67,,
T,2023-05-08 10:02:48,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,48,67,,
T,2023-05-08 10:02:49,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,48,67,,
T,2023-05-08 10:02:50,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,47,67,,
T,2023-05-08 10:02:51,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,47,67,,
T,2023-05-08 10:02:52,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,47,67,,
T,2023-05-08 10:02:53,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,48,67,,
T,2023-05-08 10:02:54,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,48,67,,
T,2023-05-08 10:02:55,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,46,67,,
T,2023-05-08 10:02:56,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,44,67,,
T,2023-05-08 10:02:57,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,44,67,,
T,2023-05-08 10:02:58,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,43,67,,
T,2023-05-08 10:02:59,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,43,67,,
T,2023-05-08 10:03:00,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,44,67,,
T,2023-05-08 10:03:01,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,42,67,,
T,2023-05-08 10:03:02,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,42,67,,
T,2023-05-08 10:03:03,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,41,67,,
T,2023-05-08 10:03:04,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,40,67,,
T,2023-05-08 10:03:05,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,40,67,,
T,2023-05-08 10:03:06,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,40,67,,
T,2023-05-08 10:03:07,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,40,67,,
T,2023-05-08 10:03:08,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,40,67,,
T,2023-05-08 10:03:09,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,41,67,,
T,2023-05-08 10:03:10,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,42,67,,
T,2023-05-08 10:03:11,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,41,67,,
T,2023-05-08 10:03:12,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,40,67,,
T,2023-05-08 10:03:13,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,39,67,,
T,2023-05-08 10:03:14,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,41,67,,
T,2023-05-08 10:03:15,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,42,67,,
T,2023-05-08 10:03:16,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,43,67,,
T,2023-05-08 10:03:17,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,41,67,,
T,2023-05-08 10:03:18,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,41,67,,
T,2023-05-08 10:03:19,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,42,67,,
T,2023-05-08 10:03:20,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,44,67,,
T,2023-05-08 10:03:21,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,46,67,,
T,2023-05-08 10:03:22,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,46,67,,
T,2023-05-08 10:03:23,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,47,67,,
T,2023-05-08 10:03:24,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,46,67,,
T,2023-05-08 10:03:25,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,46,67,,
T,2023-05-08 10:03:26,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,47,67,,
T,2023-05-08 10:03:27,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,48,67,,
T,2023-05-08 10:03:28,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,48,67,,
T,2023-05-08 10:03:29,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,48,67,,
T,2023-05-08 10:03:30,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,47,67,,
T,2023-05-08 10:03:31,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,48,67,,
T,2023-05-08 10:03:32,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,47,67,,
T,2023-05-08 10:03:33,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,47,67,,
T,2023-05-08 10:03:34,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,46,67,,
T,2023-05-08 10:03:35,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,45,67,,
T,2023-05-08 10:03:36,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,46,67,,
T,2023-05-08 10:03:37,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,46,67,,
T,2023-05-08 10:03:38,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,46,68,,
T,2023-05-08 10:03:39,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,47,68,,
T,2023-05-08 10:03:40,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,46,68,,
T,2023-05-08 10:03:41,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,47,68,,
T,2023-05-08 10:03:42,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,45,68,,
T,2023-05-08 10:03:43,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,45,68,,
T,2023-05-08 10:03:44,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,44,68,,
T,2023-05-08 10:03:45,37.74685000,112.71507000,1.20,810.451,-17.951,0.000,,43,67,,
T,2023-05-08 10:03:46,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,42,67,,
T,2023-05-08 10:03:47,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,42,68,,
T,2023-05-08 10:03:48,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,42,68,,
T,2023-05-08 10:03:49,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,42,68,,
T,2023-05-08 10:03:50,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,43,68,,
T,2023-05-08 10:03:51,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,43,68,,
T,2023-05-08 10:03:52,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,44,68,,
T,2023-05-08 10:03:53,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,43,68,,
T,2023-05-08 10:03:54,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,44,67,,
T,2023-05-08 10:03:55,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,44,68,,
T,2023-05-08 10:03:56,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,43,68,,
T,2023-05-08 10:03:57,37.74685000,112.71507000,1.40,810.451,-17.951,0.000,,43,68,,
T,2023-05-08 10:03:58,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,45,68,,
T,2023-05-08 10:03:59,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,46,68,,
T,2023-05-08 10:04:00,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,43,68,,
T,2023-05-08 10:04:01,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,41,68,,
T,2023-05-08 10:04:02,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,42,68,,
T,2023-05-08 10:04:03,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,41,68,,
T,2023-05-08 10:04:04,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,40,68,,
T,2023-05-08 10:04:05,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,39,68,,
T,2023-05-08 10:04:06,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,41,68,,
T,2023-05-08 10:04:07,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,38,68,,
T,2023-05-08 10:04:08,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,43,68,,
T,2023-05-08 10:04:09,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,45,68,,
T,2023-05-08 10:04:10,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,44,68,,
T,2023-05-08 10:04:11,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,45,68,,
T,2023-05-08 10:04:12,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,44,68,,
T,2023-05-08 10:04:13,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,47,68,,
T,2023-05-08 10:04:14,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,49,68,,
T,2023-05-08 10:04:15,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,48,68,,
T,2023-05-08 10:04:16,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,46,68,,
T,2023-05-08 10:04:17,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,46,68,,
T,2023-05-08 10:04:18,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,47,68,,
T,2023-05-08 10:04:19,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,48,68,,
T,2023-05-08 10:04:20,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,49,68,,
T,2023-05-08 10:04:21,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,49,68,,
T,2023-05-08 10:04:22,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,51,68,,
T,2023-05-08 10:04:23,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,52,68,,
T,2023-05-08 10:04:24,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,49,68,,
T,2023-05-08 10:04:25,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,53,68,,
T,2023-05-08 10:04:26,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,49,68,,
T,2023-05-08 10:04:27,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,48,68,,
T,2023-05-08 10:04:28,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,46,68,,
T,2023-05-08 10:04:29,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,45,68,,
T,2023-05-08 10:04:30,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,45,68,,
T,2023-05-08 10:04:31,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,43,68,,
T,2023-05-08 10:04:32,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,45,68,,
T,2023-05-08 10:04:33,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,45,68,,
T,2023-05-08 10:04:34,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,44,68,,
T,2023-05-08 10:04:35,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,44,68,,
T,2023-05-08 10:04:36,37.74685000,112.71507000,1.30,810.451,-17.951,0.000,,45,68,,
T,2023-05-08 10:04:41.500,37.74685000,112.71506000,1.60,808.451,-17.951,0.134,310,38,67,,
T,2023-05-08 10:04:43,37.74686000,112.71506000,1.60,808.551,-17.951,0.188,338,44,67,,
T,2023-05-08 10:04:44,37.74686000,112.71505000,1.60,808.651,-17.951,0.099,325,43,67,,
T,2023-05-08 10:04:45,37.74686000,112.71506000,1.60,808.551,-17.951,0.100,305,44,67,,
T,2023-05-08 10:04:46,37.74687000,112.71505000,1.60,808.451,-17.951,0.092,303,44,67,,
T,2023-05-08 10:04:47,37.74687000,112.71505000,1.60,808.251,-17.951,0.043,325,43,67,,
T,2023-05-08 10:04:48,37.74687000,112.71506000,1.50,808.051,-17.951,0.051,30,43,67,,
T,2023-05-08 10:04:49,37.74687000,112.71506000,1.50,807.851,-17.951,0.050,101,48,67,,
T,2023-05-08 10:04:50,37.74687000,112.71507000,1.40,808.051,-17.951,0.109,243,50,67,,
T,2023-05-08 10:04:51,37.74686000,112.71507000,1.40,808.151,-17.951,0.090,196,51,67,,
T,2023-05-08 10:04:52,37.74686000,112.71507000,1.40,808.251,-17.951,0.220,314,53,67,,
T,2023-05-08 10:04:53,37.74686000,112.71507000,1.30,808.451,-17.951,0.151,300,55,67,,
T,2023-05-08 10:04:54,37.74686000,112.71507000,1.30,808.551,-17.951,0.208,324,54,67,,
T,2023-05-08 10:04:55,37.74686000,112.71507000,1.30,808.551,-17.951,0.107,24,53,67,,
T,2023-05-08 10:04:56,37.74686000,112.71507000,1.30,808.651,-17.951,0.042,25,50,67,,
T,2023-05-08 10:04:57,37.74686000,112.71507000,1.30,808.651,-17.951,0.101,198,50,67,,
T,2023-05-08 10:04:58,37.74686000,112.71507000,1.30,808.651,-17.951,0.103,228,49,67,,
T,2023-05-08 10:04:59,37.74686000,112.71507000,1.30,808.751,-17.951,0.104,211,50,67,,
T,2023-05-08 10:05:00,37.74686000,112.71507000,1.30,808.751,-17.951,0.097,170,50,67,,
T,2023-05-08 10:05:01,37.74686000,112.71507000,1.30,808.851,-17.951,0.095,155,49,67,,
T,2023-05-08 10:05:02,37.74686000,112.71507000,1.30,808.951,-17.951,0.075,165,49,67,,
T,2023-05-08 10:05:03,37.74686000,112.71507000,1.30,808.951,-17.951,0.062,358,49,67,,
T,2023-05-08 10:05:04,37.74686000,112.71507000,1.30,809.051,-17.951,0.044,146,49,67,,
T,2023-05-08 10:05:05,37.74686000,112.71507000,1.30,809.051,-17.951,0.035,116,50,67,,
T,2023-05-08 10:05:06,37.74686000,112.71507000,1.30,809.151,-17.951,0.034,225,50,67,,
T,2023-05-08 10:05:07,37.74685000,112.71506000,1.30,809.251,-17.951,0.036,238,50,67,,
T,2023-05-08 10:05:08,37.74685000,112.71506000,1.30,809.451,-17.951,0.038,248,50,67,,
T,2023-05-08 10:05:09,37.74685000,112.71506000,1.30,809.451,-17.951,0.000,,50,67,,
T,2023-05-08 10:05:10,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,50,67,,
T,2023-05-08 10:05:11,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,50,67,,
T,2023-05-08 10:05:12,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,51,67,,
T,2023-05-08 10:05:13,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,51,67,,
T,2023-05-08 10:05:14,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,51,67,,
T,2023-05-08 10:05:15,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,54,67,,
T,2023-05-08 10:05:16,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,54,67,,
T,2023-05-08 10:05:17,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,54,67,,
T,2023-05-08 10:05:18,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,53,67,,
T,2023-05-08 10:05:19,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,53,67,,
T,2023-05-08 10:05:20,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,49,67,,
T,2023-05-08 10:05:21,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,48,67,,
T,2023-05-08 10:05:22,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,49,67,,
T,2023-05-08 10:05:23,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,48,67,,
T,2023-05-08 10:05:24,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,51,67,,
T,2023-05-08 10:05:25,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,47,67,,
T,2023-05-08 10:05:26,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,49,67,,
T,2023-05-08 10:05:27,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,48,67,,
T,2023-05-08 10:05:28,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,50,67,,
T,2023-05-08 10:05:29,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,50,67,,
T,2023-05-08 10:05:30,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,49,67,,
T,2023-05-08 10:05:31,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,49,67,,
T,2023-05-08 10:05:32,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,48,67,,
T,2023-05-08 10:05:33,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,47,67,,
T,2023-05-08 10:05:34,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,48,67,,
T,2023-05-08 10:05:35,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,48,67,,
T,2023-05-08 10:05:36,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,49,67,,
T,2023-05-08 10:05:37,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,49,67,,
T,2023-05-08 10:05:38,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,50,67,,
T,2023-05-08 10:05:39,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,51,67,,
T,2023-05-08 10:05:40,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,50,67,,
T,2023-05-08 10:05:41,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,48,67,,
T,2023-05-08 10:05:42,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,48,67,,
T,2023-05-08 10:05:43,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,47,67,,
T,2023-05-08 10:05:44,37.74685000,112.71507000,1.30,809.551,-17.951,0.000,,49,67,,
T,2023-05-08 10:05:45,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,50,67,,
T,2023-05-08 10:05:46,37.74685000,112.71507000,1.20,809.551,-17.951,0.000,,51,67,,
T,2023-05-08 10:05:47,37.74687000,112.71508000,1.30,809.750,-17.950,0.185,169,51,67,,
T,2023-05-08 10:05:48,37.74686000,112.71508000,1.30,809.950,-17.950,0.233,172,51,67,,
T,2023-05-08 10:05:49,37.74686000,112.71508000,1.20,809.850,-17.950,0.303,166,51,67,,
T,2023-05-08 10:05:50,37.74685000,112.71508000,1.20,809.651,-17.951,0.348,195,52,67,,
T,2023-05-08 10:05:51,37.74684000,112.71508000,1.30,809.751,-17.951,0.000,,52,67,,
T,2023-05-08 10:05:52,37.74684000,112.71508000,1.30,809.751,-17.951,0.000,,53,67,,
T,2023-05-08 10:05:53,37.74684000,112.71509000,1.30,809.850,-17.950,0.000,,52,67,,
T,2023-05-08 10:05:54,37.74684000,112.71509000,1.20,809.850,-17.950,0.000,,51,67,,
T,2023-05-08 10:05:55,37.74684000,112.71509000,1.20,809.850,-17.950,0.000,,53,67,,
T,2023-05-08 10:05:56,37.74684000,112.71509000,1.20,809.850,-17.950,0.000,,52,67,,
T,2023-05-08 10:05:57,37.74684000,112.71509000,1.20,809.850,-17.950,0.000,,52,67,,
T,2023-05-08 10:05:58,37.74684000,112.71509000,1.20,809.850,-17.950,0.000,,53,67,,
T,2023-05-08 10:05:59,37.74684000,112.71509000,1.20,809.850,-17.950,0.000,,53,67,,
T,2023-05-08 10:06:00,37.74684000,112.71507000,1.20,809.551,-17.951,0.310,270,53,67,,
T,2023-05-08 10:06:01,37.74684000,112.71506000,1.30,809.451,-17.951,0.404,258,53,67,,
T,2023-05-08 10:06:02,37.74683000,112.71506000,1.40,809.151,-17.951,0.470,278,53,67,,
T,2023-05-08 10:06:03,37.74683000,112.71505000,1.30,809.251,-17.951,0.543,276,53,67,,
T,2023-05-08 10:06:04,37.74683000,112.71504000,1.40,809.151,-17.951,0.631,291,54,67,,
T,2023-05-08 10:06:05,37.74684000,112.71503000,1.40,809.051,-17.951,0.728,301,54,67,,
T,2023-05-08 10:06:06,37.74684000,112.71502000,1.40,809.051,-17.951,0.805,290,52,67,,
T,2023-05-08 10:06:07,37.74684000,112.71500000,1.40,809.151,-17.951,0.876,293,53,67,,
T,2023-05-08 10:06:08,37.74684000,112.71499000,1.40,809.251,-17.951,0.923,290,53,67,,
T,2023-05-08 10:06:09,37.74684000,112.71499000,1.40,809.251,-17.951,0.917,311,53,67,,
T,2023-05-08 10:06:10,37.74685000,112.71498000,1.40,809.351,-17.951,0.895,313,53,67,,
T,2023-05-08 10:06:11,37.74685000,112.71498000,1.40,809.451,-17.951,0.852,312,53,67,,
T,2023-05-08 10:06:12,37.74686000,112.71497000,1.40,809.351,-17.951,0.802,324,53,67,,
T,2023-05-08 10:06:13,37.74686000,112.71497000,1.30,809.251,-17.951,0.741,13,53,68,,
T,2023-05-08 10:06:14,37.74686000,112.71497000,1.30,809.151,-17.951,0.678,335,55,69,,
T,2023-05-08 10:06:15,37.74686000,112.71496000,1.30,809.151,-17.951,0.622,326,54,69,,
T,2023-05-08 10:06:16,37.74687000,112.71496000,1.30,809.051,-17.951,0.605,319,54,69,,
T,2023-05-08 10:06:17,37.74687000,112.71495000,1.40,809.051,-17.951,0.622,323,54,69,,
T,2023-05-08 10:06:18,37.74688000,112.71495000,1.40,808.751,-17.951,0.635,332,54,69,,
T,2023-05-08 10:06:19,37.74689000,112.71494000,1.40,808.751,-17.951,0.685,345,54,69,,
T,2023-05-08 10:06:20,37.74690000,112.71493000,1.40,808.751,-17.951,0.716,326,54,68,,
T,2023-05-08 10:06:21,37.74690000,112.71493000,1.30,808.651,-17.951,0.723,331,53,69,,
T,2023-05-08 10:06:22,37.74691000,112.71493000,1.40,808.451,-17.951,0.771,22,53,69,,
T,2023-05-08 10:06:23,37.74692000,112.71493000,1.40,808.351,-17.951,0.819,15,53,69,,
T,2023-05-08 10:06:24,37.74692000,112.71493000,1.30,808.251,-17.951,0.828,33,53,69,,
T,2023-05-08 10:06:25,37.74693000,112.71494000,1.30,808.451,-17.951,0.816,48,52,69,,
T,2023-05-08 10:06:26,37.74693000,112.71494000,1.30,808.551,-17.951,0.773,45,54,69,,
T,2023-05-08 10:06:27,37.74694000,112.71494000,1.30,808.651,-17.951,0.725,65,54,68,,
T,2023-05-08 10:06:28,37.74694000,112.71495000,1.20,808.851,-17.951,0.679,74,53,69,,
T,2023-05-08 10:06:29,37.74694000,112.71496000,1.30,809.151,-17.951,0.611,63,51,67,,
